frame_idx,split,mean_psnr,min_psnr,max_psnr,std_psnr,mean_ssim,min_ssim,max_ssim,std_ssim,mean_clip_similarity,min_clip_similarity,max_clip_similarity,std_clip_similarity
127,train,31.74743379734781,26.86360649359004,38.88659128449766,4.110526500397451,0.9424758926033974,0.8968537449836731,0.9806308150291443,0.027504714911656448,0.9855727031826973,0.9743223190307617,0.9908022880554199,0.006846862699267474
128,train,31.489009329640947,26.638794657322773,38.68053512276126,4.123735949529558,0.9389041662216187,0.890911340713501,0.9796780347824097,0.02876362870767634,0.9835939854383469,0.9694195985794067,0.9900214672088623,0.007145678584142383
129,val,19.785921628875528,15.116571221713457,23.95492659461233,3.6046021807326043,0.7145421169698238,0.4674738943576813,0.9071688652038574,0.1634571330271235,0.9616549238562584,0.9386335611343384,0.9863430261611938,0.01660712652600591
130,train,31.643256697075977,26.54483688147572,38.82081677019691,4.0844165905202106,0.9413678273558617,0.8939682245254517,0.9816868305206299,0.028030377499326707,0.9868474006652832,0.9791132211685181,0.9938744902610779,0.004244973315264111
131,train,31.762708739203266,26.54640225663166,39.46526783672592,4.279315838672569,0.941371314227581,0.8937778472900391,0.9824178218841553,0.028379725991096984,0.9873825758695602,0.9818463921546936,0.9924740791320801,0.0037219302605778224
132,train,31.465247384594093,26.487033494314364,39.136869024657734,4.3987176148046885,0.9366235584020615,0.8869702219963074,0.980495810508728,0.030527315399610358,0.987025260925293,0.979022204875946,0.9916845560073853,0.004029033443404446
133,train,31.938150407983045,26.876446201634327,38.922973882092144,4.026349185564205,0.9420680478215218,0.8943693041801453,0.9812115430831909,0.02708001117007089,0.9901995360851288,0.9877801537513733,0.993234395980835,0.002042372511382732
134,train,31.845409781790995,26.913197489229933,38.04685233092627,3.8252555612974186,0.9419423416256905,0.8975692987442017,0.9800074100494385,0.026116257852125426,0.9883655309677124,0.9813187122344971,0.9927124381065369,0.003408139136225414
135,train,31.764003252203253,26.55913234537437,37.64244165864707,3.6031928408524267,0.9427277594804764,0.895939826965332,0.9796292185783386,0.026031346626528454,0.9884535297751427,0.9807201623916626,0.9934781789779663,0.004120971019680452
136,train,31.287156847535535,26.69799532483838,36.294949173856985,2.9703359635557485,0.9406390339136124,0.8953558206558228,0.9772533178329468,0.024500783814368796,0.9855854734778404,0.9776641130447388,0.9914010763168335,0.004604455617521018
137,train,31.506360791439384,26.85047030276006,36.71458785754399,2.978219257474826,0.9450580552220345,0.8997038006782532,0.9797711968421936,0.02463043645082678,0.9885702058672905,0.9834417104721069,0.993167519569397,0.003397547296373028
138,train,31.19836800584677,26.216775059630223,36.70575941345895,3.074531280865603,0.9423282295465469,0.8966627717018127,0.978130578994751,0.02520402326482713,0.987772136926651,0.9848383069038391,0.993882954120636,0.0031904858861224457
139,val,19.084684684804174,14.000363099082932,22.532928954810217,3.2601372449089534,0.7098179012537003,0.5104149580001831,0.8847319483757019,0.159225682326415,0.9729361310601234,0.9589787125587463,0.9816623330116272,0.00873665150025293
140,train,30.485947019466476,26.721007533581425,34.99751195878686,2.4207589028501633,0.9383833333849907,0.8946484327316284,0.9749302268028259,0.025415716089497564,0.985712893307209,0.98112553358078,0.9895139932632446,0.003270113206960475
141,train,31.157912536865176,27.712289480538452,35.27237707822372,2.2567660919570525,0.9443807676434517,0.9077913165092468,0.9771698117256165,0.02171320589457202,0.9880971908569336,0.9851580262184143,0.9903824329376221,0.0019893630113971177
142,train,30.952134499864943,26.382748100639088,34.68455409362655,2.4029413381183837,0.943269670009613,0.8988776803016663,0.9761650562286377,0.02392814684048005,0.9875762015581131,0.9812078475952148,0.9926491975784302,0.003405606357753881
143,train,31.225202570358576,27.62803681238229,34.42141478032903,1.9976759474055366,0.9451475962996483,0.9063880443572998,0.9755678176879883,0.022050840195791302,0.9900210350751877,0.9847738742828369,0.9934738874435425,0.002870603966197195
144,train,31.16175247970364,27.717689115838354,34.826157707040515,2.0712290405624993,0.9425290077924728,0.9030537009239197,0.9753625392913818,0.02218471507331604,0.9877175763249397,0.9834301471710205,0.9911799430847168,0.0025966672496689483
145,train,31.19237443435965,28.07064748965388,34.80786273009839,1.9572108583096532,0.9451210424304008,0.9086218476295471,0.9767690300941467,0.02033689577705566,0.9885668307542801,0.9842932224273682,0.9922422766685486,0.003329543078758237
146,train,31.12632630188636,27.645361708108997,34.287189667095404,2.022269170014105,0.9434494972229004,0.9015003442764282,0.9755040407180786,0.022253936224333956,0.9901167005300522,0.9875133037567139,0.9928229451179504,0.0017913757564890242
147,train,30.992721847042205,27.963752470545458,33.563639497360235,1.8583182856176585,0.9426033422350883,0.9019877314567566,0.9750017523765564,0.021998059271003546,0.9887102767825127,0.9798646569252014,0.9937945604324341,0.0042902344037688955
148,train,30.256726048513652,27.527920137260985,32.97573505141284,1.6899268324794372,0.9372870698571205,0.897633969783783,0.9725641012191772,0.022308502758971047,0.9851008206605911,0.980234682559967,0.9901015758514404,0.004226573589901044
149,val,20.168055869948148,15.326627314565611,23.738606524348608,3.194320422557928,0.741978608071804,0.576688826084137,0.8777471780776978,0.1269031917894542,0.9742685481905937,0.9642302989959717,0.9834920167922974,0.007263857571376538
150,train,30.73485941115468,28.253273928101365,33.36125882849095,1.737679341204329,0.940789632499218,0.9088369607925415,0.9737585186958313,0.01908187814388867,0.9888039380311966,0.9854856729507446,0.9928797483444214,0.002841130551590922
151,train,31.00522105027794,28.813493702284152,33.91436560873054,1.6684356235340165,0.9438842982053757,0.9144320487976074,0.9750756621360779,0.018068512521015948,0.9887123107910156,0.980858564376831,0.9913187026977539,0.0037294313210579624
152,train,30.953368087957703,28.50264909542174,33.77458542972052,1.8461549279949672,0.940078392624855,0.9087855815887451,0.9740050435066223,0.01997498735116162,0.9895255044102669,0.9842023849487305,0.9927356243133545,0.002563127743107163
153,train,31.167884389087913,28.921534476841856,33.89082833093701,1.737156824722408,0.9435098618268967,0.9157972931861877,0.9754511713981628,0.018104404027729493,0.990947775542736,0.9868161678314209,0.9933302402496338,0.0022149352720238795
154,train,30.815938951874777,28.894173027247703,32.99953865054027,1.515795464072666,0.9419188126921654,0.9143165946006775,0.9733931422233582,0.018509505795179588,0.9910807088017464,0.9890339374542236,0.9937638640403748,0.0014349673331343232
155,train,30.683575689745304,28.653226448970692,32.826739371231376,1.5019042327925454,0.9407947212457657,0.9153324365615845,0.9726689457893372,0.01827259307128342,0.991683192551136,0.9909379482269287,0.9925854206085205,0.0007122302443122974
156,train,30.398749207166397,27.798080484468557,32.97190918275917,1.8786688007060588,0.938075453042984,0.9095405340194702,0.9713780879974365,0.021896152431808383,0.9895993024110794,0.9813957810401917,0.9937175512313843,0.003984314132060162
157,train,30.83137360729834,28.279013640998677,33.442586307602106,1.9489546768820933,0.9416604265570641,0.9140328168869019,0.9745752811431885,0.019987742650391983,0.9915212541818619,0.9878402948379517,0.993160605430603,0.0018129074085079578
158,train,30.556406285275408,28.12601895095586,32.963122551391024,1.7889315994130712,0.9391861110925674,0.9107985496520996,0.973187267780304,0.019715106129538258,0.9907112196087837,0.9854339957237244,0.9931269288063049,0.0025180484563239974
159,val,21.232367234836804,17.084761592525798,25.00827310231687,2.976631964781929,0.7706145942211151,0.6334216594696045,0.9129810333251953,0.10969191123563996,0.9815111607313156,0.9710859060287476,0.988656759262085,0.005932354782973836
160,train,30.64781081726335,28.132206935664353,33.08324726140538,1.6857532035789888,0.937839575111866,0.909066379070282,0.9731341600418091,0.02043582963597488,0.9888143390417099,0.9750533103942871,0.9957233667373657,0.006210477321876193
161,train,31.01016981139973,28.35704254165206,33.17319847436287,1.6693286674766248,0.942925900220871,0.9161049127578735,0.9748795628547668,0.018672248807938097,0.9910472929477692,0.9880658388137817,0.993991494178772,0.0027097418895932848
162,train,30.843603087559224,28.23907279397637,33.213070906441224,1.7503936416100971,0.9413474425673485,0.9150340557098389,0.9745371341705322,0.01909792802547473,0.991194985806942,0.9882602095603943,0.9940966963768005,0.0023376627721933834
163,train,30.82956273887567,28.169064704251994,33.394240551429405,1.856992590473308,0.9415712505578995,0.9170731902122498,0.9756759405136108,0.018999819708296985,0.9916591793298721,0.9887447357177734,0.9948179125785828,0.0019669483837437335
164,train,30.384251493576684,27.469063497895014,32.80942764012002,1.8481098375976157,0.9385217875242233,0.9058496356010437,0.9724863767623901,0.02123935007220497,0.9920923560857773,0.9887275695800781,0.9949044585227966,0.0020965784992156068
165,train,30.828860340001537,27.8341481176545,33.22509882285837,1.8773523398897558,0.9424604848027229,0.9133555293083191,0.9734299778938293,0.01927409747849049,0.9928523153066635,0.9906180500984192,0.9947953820228577,0.001488140006975038
166,train,30.88806759923924,27.817441703354852,33.380806609386944,1.910620356367516,0.9424650594592094,0.9133297801017761,0.9747242331504822,0.01907703136138204,0.9932681694626808,0.9918302297592163,0.9944285154342651,0.0009616071691027993
167,train,31.24342901982254,28.293586299558832,33.590299705110155,1.8617190363954872,0.944830559194088,0.9189748167991638,0.9758824706077576,0.018188637591326075,0.9925447478890419,0.9904401302337646,0.9945603609085083,0.0015662987416920984
168,train,30.86980736329852,27.848592450004364,33.29389760951512,1.9109640491454383,0.9403377771377563,0.9121159911155701,0.9739575982093811,0.019801268953911353,0.9918373823165894,0.987136721611023,0.9945323467254639,0.0025231696658754893
169,val,21.69594507346779,16.85023665669821,25.706519781141527,3.2324520353053607,0.7776661068201065,0.6124315857887268,0.9336619973182678,0.10765835514228157,0.9826507642865181,0.9752172827720642,0.992515504360199,0.006166716617194928
170,train,31.07120844363574,27.887376140809963,33.606607975636166,2.0482518444909035,0.9426699802279472,0.9132438898086548,0.9758493900299072,0.020085524018979832,0.9926552474498749,0.9901506304740906,0.995932936668396,0.002106559779172413
171,train,31.206072338715455,27.963142205997773,33.67069053830488,2.026843412269709,0.9433286190032959,0.9126533269882202,0.9758424758911133,0.019885176983213834,0.9931447878479958,0.9897189140319824,0.9950675964355469,0.0018357377259551597
172,train,30.649373607760353,27.23084294266544,33.077189739606,2.067175130468833,0.9395365789532661,0.9007413983345032,0.9739080667495728,0.02256315103550411,0.9929502680897713,0.9901951551437378,0.995080292224884,0.0015390491171694961
173,train,31.102106844225485,27.709144059292903,33.52291162248246,2.081847750783611,0.9431885629892349,0.908221960067749,0.9753478169441223,0.02065327284308039,0.9939681813120842,0.9920149445533752,0.9958306550979614,0.0013955748066983725
174,train,31.11436912346148,27.66248981157235,33.61054562445968,2.132502210648866,0.9430318623781204,0.9067359566688538,0.9754711985588074,0.021332732657006293,0.9931416139006615,0.9865815043449402,0.9959745407104492,0.0030119631109714164
175,train,31.181545094132396,27.971140557829024,33.47692401403508,2.0121304386216137,0.944044403731823,0.910189688205719,0.9754816889762878,0.02051131805585518,0.9939667209982872,0.9918798208236694,0.9957484006881714,0.0015244584827520666
176,train,31.161911076189853,27.731730500177093,33.441112670052036,2.066702889978461,0.9415157362818718,0.9059717655181885,0.9742836356163025,0.021416693932601077,0.991768404841423,0.9868148565292358,0.9944870471954346,0.0028350965576625048
177,train,31.285343452598667,27.987898773826995,33.37626305728313,1.9940077160355492,0.9437986388802528,0.911119818687439,0.9755138158798218,0.020416618963666838,0.9918583557009697,0.9857894778251648,0.9963988065719604,0.0034096235643746595
178,train,30.947080283694902,27.715846648862275,33.24395646316312,1.9139626971100558,0.941603921353817,0.90948486328125,0.9741707444190979,0.020498696268339976,0.992547869682312,0.9852012991905212,0.9953002333641052,0.003154055766397164
179,val,21.2573628303954,17.08871435653095,24.563813150755106,2.8216944745077583,0.7721828892827034,0.619136393070221,0.919448733329773,0.09705898672043058,0.983065091073513,0.976830244064331,0.994076132774353,0.005909407090340343
180,train,30.39850845736993,27.11320114622957,32.229430792974455,1.8861977635828022,0.9364312291145325,0.9030516743659973,0.9712299704551697,0.02040482796480505,0.9919707998633385,0.9889351725578308,0.9955641031265259,0.0022790019005415785
181,train,30.815886051638216,27.598536443746227,33.33089922086853,1.8496351029529396,0.9396565929055214,0.9073245525360107,0.9751253128051758,0.019820113376662955,0.9929314330220222,0.9910370707511902,0.9965844750404358,0.0020098388759584563
182,train,30.83078660845104,28.096620942753184,33.53160584000479,1.7389013047729844,0.9402850642800331,0.9122832417488098,0.9750059843063354,0.018283145485117756,0.991225354373455,0.9789447784423828,0.995659589767456,0.005297848975975232
183,train,30.999018842768116,28.426626541242786,33.5111496621077,1.7476759344417343,0.941127173602581,0.9145038723945618,0.974997341632843,0.018036720487708595,0.9919931963086128,0.9896221160888672,0.9939115643501282,0.0015863444915317295
184,train,30.950224234296705,27.905686533741815,33.45233625322531,1.8548788730838037,0.9399231150746346,0.9093544483184814,0.973508894443512,0.01862727999627804,0.9926846995949745,0.9903169274330139,0.9956939220428467,0.0015339711869169518
185,train,31.115792350539053,28.41376822931224,33.13692875317,1.596684314439496,0.9421131685376167,0.9145552515983582,0.9722328782081604,0.017259323757217285,0.9920871779322624,0.9883374571800232,0.9947152137756348,0.0020497882702920607
186,train,31.073402640255214,28.204638955224162,33.2788535255583,1.6743654548892948,0.9411995932459831,0.9133819341659546,0.9720876216888428,0.017564561440949842,0.9910275340080261,0.990004301071167,0.9942834377288818,0.0013912139821107001
187,train,30.9689071943735,28.14162234625161,33.01932100027266,1.6134191707384018,0.9402405545115471,0.9114470481872559,0.9705309867858887,0.017533636980646913,0.9916190207004547,0.9884843826293945,0.9938141107559204,0.001798436067103188
188,train,30.54584210260157,27.70180183971209,32.390328610881284,1.672182629483983,0.9364035055041313,0.9041546583175659,0.9683898091316223,0.019256532995884205,0.9901019483804703,0.9848366975784302,0.9928459525108337,0.0027818349967813866
189,val,20.704654046196964,17.79031952611866,23.771902850584155,2.303852486969959,0.7465644851326942,0.6144540309906006,0.8540751338005066,0.08330668212062955,0.9824969619512558,0.9715033769607544,0.9899820685386658,0.006802493678073264
190,train,30.753122049248176,28.211091416615105,33.152940854937206,1.493984941628845,0.9393539056181908,0.9126042723655701,0.9707304835319519,0.017328047699471088,0.9907779842615128,0.98533695936203,0.9947001934051514,0.003154692597845234
191,train,30.802955028005613,27.893324913261264,33.91349129210898,1.9080745898956488,0.9368023797869682,0.9094275832176208,0.9685567021369934,0.01890749340575434,0.989432729780674,0.987787663936615,0.9920010566711426,0.001507387325877408
